Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_HR,Pitch_BB,Pitch_SO,Field_DP,Field_E,Pitch_H,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
73,1410,195,43,67,563,791,239,73,67,563,791,157,0.9048289537991392,0.4999997485035964,2820.00141844043,1,1,1
60,1418,250,52,47,458,773,122,91,69,675,1138,172,0.9054188730944335,0.49999988531436707,2836.0006504970593,0.6811594202898551,0.6785185185185185,0.679261862917399
81,1435,217,52,81,429,877,165,77,81,429,877,142,0.9054719858792476,0.49999975719020506,2870.0013937289,1,1,1
81,1384,207,34,93,482,822,179,67,93,482,822,135,0.9047562132058619,0.49999973896555183,2768.0014450874596,1,1,1
92,1425,207,42,109,472,810,152,68,109,472,810,144,0.9050661460170323,0.4999997537703909,2850.001403509463,1,1,1
83,1405,241,28,109,513,809,60,39,109,513,809,158,0.904563565439822,0.4999997467104013,2810.0014234882656,1,1,1
65,1419,209,48,113,577,992,198,91,113,577,992,135,0.9053080586312758,0.49999975168370864,2838.00140944397,1,1,1
84,1333,206,35,95,497,898,124,50,96,500,904,148,0.9042647362991719,0.49999972195669085,2666.001482527749,0.9895833333333334,0.994,0.9933628318584071
89,1360,215,32,120,552,1013,136,67,120,552,1013,147,0.9054719858792476,0.49999972967128026,2720.0014705890303,1,1,1
75,1429,243,35,123,509,902,138,59,123,509,902,141,0.905160241744304,0.4999997551469339,2858.0013995808113,1,1,1
84,1321,204,36,121,501,1069,101,64,121,501,1069,130,0.9040764853957337,0.49999971347378086,2642.0015140054097,1,1,1
82,1396,255,30,135,453,864,69,52,135,453,864,127,0.9041723296466183,0.499999743433962,2792.0014326654914,1,1,1
61,1386,239,28,153,443,1046,92,41,153,443,1046,129,0.9056705214073335,0.49999973971835443,2772.0014430021943,1,1,1
65,1547,277,26,127,442,1055,109,51,176,612,1173,114,0.9055236510799471,0.4999998910239477,3094.0006743439585,0.7215909090909091,0.7222222222222222,0.8994032395566922
79,1513,260,23,131,503,981,140,52,147,566,1104,146,0.9044818582246311,0.49999982739598536,3026.0010445998573,0.891156462585034,0.8886925795053003,0.8885869565217391
91,1499,285,24,147,601,1014,109,55,147,601,1014,136,0.9043097069334213,0.4999997774811849,2998.0013342234092,1,1,1
76,1519,275,23,152,604,1103.35,140,60,152,604,1129,132,0.9046033900893089,0.4999997833022228,3038.001316656265,1,1,0.9772807794508414
98,1390,292,30,167,604,1072,79,37,167,604,1072,155,0.9035971369638471,0.49999974121422286,2780.0014388496656,1,1,1
74,1360,256,23,153,631,1103.35,174,67,153,631,1169,151,0.9047562132058619,0.49999972967128026,2720.0014705890303,1,1,0.9438408896492728
79,1379,273,26,161,670.25,1103.35,129,44,161,678,1173,127,0.9052793512697525,0.4999997370691944,2758.0014503270863,1,0.9885693215339233,0.940622335890878
66,1393,243,29,136,547,1062,71,44,136,547,1062,162,0.9047189473957922,0.49999974232767774,2786.0014357509194,1,1,1
64,1442,257,32,128,565,1073,76,39,128,565,1073,141,0.9034785283468666,0.49999975954185993,2884.001386963219,1,1,1
87,1521,304,32,139,566,910,52,25,139,566,910,146,0.9038205381394819,0.49999978387173044,3042.0013149249603,1,1,1
88,1465,298,38,161,564,1103.35,123,31,161,564,1104,138,0.9033549332319981,0.4999997670328134,2930.0013651883496,1,1,0.9994112318840579
64,1398,218,33,133,426,769,110,67,133,426,769,162,0.905336356027572,0.4999997441675314,2796.0014306158964,1,1,1
57,1344,232,37,98,529,711,125,48,99,536,720,176,0.90522067108304,0.4999997300683845,2688.0014511531485,0.98989898989899,0.9869402985074627,0.9875
67,1490,250,52,132,515,725,126,52,132,515,725,170,0.905160241744304,0.4999997747849196,2980.001342282484,1,1,1
59,1359,211,35,104,483,727,116,62,104,483,727,186,0.9053917550251367,0.49999972927329916,2718.0014716711426,1,1,1
65,1412,220,23,132,489,822,149,74,196,727,1173,181,0.9049676543262872,0.49999988651325833,2824.0006409732623,0.673469387755102,0.672627235213205,0.7007672634271099
76,1431,259,33,130,456,806,131,82,130,456,806,158,0.9050661460170323,0.49999975583088063,2862.001397624722,1,1,1
60,1280,247,31,111,460,840,144,80,111,460,840,159,0.9049337941110167,0.49999971129239384,2560.001478183797,1,1,1
74,1429,244,34,129,519,871,116,62,129,519,871,143,0.9046425512590116,0.4999997551469339,2858.0013995808113,1,1,1
74,1410,277,38,171,564,942,94,35,171,564,942,156,0.9044818582246311,0.4999997485035964,2820.00141844043,1,1,1
67,1392,243,41,158,572,1103.35,93,76,158,572,1148,186,0.9055739261915361,0.49999974195732594,2784.0014367823505,1,1,0.9611062717770034
78,1499,282,48,161,500,863,174,73,161,500,863,150,0.9044399404907298,0.4999997774811849,2998.0013342234092,1,1,1
68,1406,273,27,149,464,792,96,61,150,467,797,169,0.904563565439822,0.49999975027781596,2812.0014044382647,0.9933333333333333,0.9935760171306209,0.9937264742785445
73,1417,237,29,134,489,838,81,55,134,489,838,168,0.90522067108304,0.4999997509822505,2834.001411433307,1,1,1
77,1419,251,26,107,596,749,105,51,107,596,749,152,0.9047928772621397,0.49999975168370864,2838.00140944397,1,1,1
83,1400,268,29,126,588,811,97,44,126,588,811,186,0.9039258492063404,0.4999997448979592,2800.0014285721577,1,1,1
64,1466,278,24,149,474,841,100,55,149,474,841,170,0.9040272146641541,0.49999976735053203,2932.001364257115,1,1,1
82,1429,272,24,161,624,901,91,68,161,624,901,173,0.9033549332319981,0.4999997551469339,2858.0013995808113,1,1,1
71,1512,305,26,199,538,943,69,30,209.25,757,1173,148,0.9050338186328274,0.49999989546242096,3024.00063224341,0.951015531660693,0.7107001321003963,0.803921568627451
88,1538,308,23,199,613,973,123,46,209.25,685,1087,121,0.9042189511918559,0.4999998305959904,3076.00104217382,0.951015531660693,0.8948905109489051,0.8951241950321988
86,1635,320,23,199,670.25,1059,91,39,209.25,678,1066,156,0.9039770113654614,0.49999981522713205,3270.001208415003,0.951015531660693,0.9885693215339233,0.9934333958724203
90,1574,312,23,199,626,1103.35,89,40,209.25,626,1110,143,0.9045230605819398,0.4999997981816978,3148.0012706485436,0.951015531660693,1,0.9940090090090089
76,1563,320,28,199,561,1088,116,39,209.25,564,1095,140,0.9046425512590116,0.4999997979250132,3126.001263373328,0.951015531660693,0.9946808510638298,0.993607305936073
79,1499,263,23,199,610,1095,130,45,209.25,610,1095,180,0.9040764853957337,0.4999997774811849,2998.0013342234092,0.951015531660693,1,1
91,1481,300,26,198,670.25,1073,122,56,198,757,1073,178,0.9033549332319981,0.49999977203934964,2962.0013504395083,1,0.8854029062087186,1
116,1637,310,38,169,614,989,174,42,169,614,989,137,0.9033549332319981,0.4999998134167535,3274.001221747554,1,1,1
93,1531,285,31,152,629,1003,137,58,152,629,1003,134,0.9033549332319981,0.49999978668587064,3062.0013063362853,1,1,1
93,1509,290,33,139,586,989,108,37,139,586,989,159,0.9033549332319981,0.49999978042063503,3018.001325381629,1,1,1
63,1544,276,23,136,492,1058,110,42,136,492,1058,140,0.9035384372123693,0.49999979026282587,3088.0012953373307,1,1,1
69,1408,289,34,130,466,986,102,47,130,466,986,144,0.9033549332319981,0.49999974778861056,2816.0014204552617,1,1,1
78,1540,266,42,172,404,974,106,37,172,404,974,150,0.9033549332319981,0.4999997891718671,3080.0012987018463,1,1,1
78,1519,235,108,41,248.25,501,63,56,69,377,845,108,0.908432943790823,0.4999999238845548,3038.0004624775156,0.5942028985507246,0.6584880636604774,0.5928994082840237
123,1569,217,108,23,320,451,245,91,33,463,652,113,0.908067054575195,0.49999990288171325,3138.000609514486,0.696969696969697,0.6911447084233261,0.691717791411043
102,1574,238,93,29,323,558,211,91,39,440,760,112,0.9080900623718893,0.4999998911256282,3148.000685473194,0.7435897435897436,0.7340909090909091,0.7342105263157894
90,1658,220,108,63,475,429,301.79999999999995,91,83,626,565,106,0.9082387724487113,0.4999998951750325,3316.00069519933,0.7590361445783133,0.7587859424920128,0.7592920353982301
104,1421,167,94,68,334,564,301.79999999999995,91,84,413,697,98,0.9081786787363957,0.49999983803302117,2842.000920620606,0.8095238095238095,0.8087167070217918,0.8091822094691535
107,1696,267,99,67,670.25,496,301.79999999999995,91,86,757,638,122,0.9082304144548764,0.4999998948864574,3392.000713090423,0.7790697674418605,0.8854029062087186,0.7774294670846394
78,1546,257,108,31,433,592,301.79999999999995,91,38,535,732,98,0.9082007891607652,0.4999998632289351,3092.000845792497,0.8157894736842105,0.8093457943925234,0.8087431693989071
87,1560,232,88,56,538,484,275,91,69,660,594,140,0.9080479090703191,0.49999986365712495,3120.0008507797725,0.8115942028985508,0.8151515151515152,0.8148148148148148
76,1423,186,91,42,547,503,301.79999999999995,91,45,587,540,123,0.9083004353850043,0.4999997855668476,2846.001220554027,0.9333333333333333,0.9318568994889267,0.9314814814814815
83,1748,223,108,75,619,359,301.79999999999995,91,92,757,421.3,140,0.9081748914061812,0.49999989132856265,3496.0007598308553,0.8152173913043478,0.8177014531043593,0.8521243769285545
108,1775,242,108,53,584,359,301.79999999999995,91,65,717,421.3,129,0.9082007891607652,0.499999894596689,3550.000748363666,0.8153846153846154,0.8145048814504882,0.8521243769285545
82,1637,236,108,40,561,361,301.79999999999995,91,49,694,446,105,0.9081971754619639,0.49999987794685125,3274.0007992042133,0.8163265306122449,0.80835734870317,0.8094170403587444
79,1710,197,108,49,543,359,301.79999999999995,91,61,671,421.3,98,0.9079969196788905,0.49999988822382063,3420.000764549238,0.8032786885245902,0.8092399403874814,0.8521243769285545
103,1792,232,104,38,500,404,301.79999999999995,91,47,618,500,125,0.9080945459030262,0.4999998981806097,3584.0007298415385,0.8085106382978723,0.8090614886731392,0.808
83,1536,205,93,37,462,402,231,91,40,499,434,98,0.9080763777425003,0.4999998183325031,3072.0011161655066,0.925,0.9258517034068137,0.9262672811059908
65,1545,174,70,25,418,389,253,91,27,451,421.3,129,0.9080405522303062,0.49999982050294356,3090.001109292207,0.9259259259259259,0.926829268292683,0.9233325421314977
70,1546,208,72,27,433,403,277,91,32,508,473,146,0.9081455008951341,0.49999984821923216,3092.0009386125535,0.84375,0.8523622047244095,0.8520084566596194
61,1449,197,54,22,358,680,157,48,26,423,804,98,0.90786282338102,0.4999998296056154,2898.00098760619,0.8461538461538461,0.8463356973995272,0.845771144278607
57,1296,175,41,14,300,631,223,91,18,377,752,124,0.9078180641245343,0.49999979026282587,2592.0010872779667,0.7777777777777778,0.7957559681697612,0.839095744680851
98,1503,211,57,23,442,393,301.79999999999995,91,27,515,512,101,0.907568658324613,0.49999983710723295,3006.0009793116346,0.8518518518518519,0.858252427184466,0.767578125
112,1426,214,69,33,460,545,300,91,35,487,642,98,0.9074147557550849,0.4999997807113723,2852.001250822881,0.9428571428571428,0.944558521560575,0.8489096573208723
111,1474,202,93,41,547,753,301.79999999999995,91,43,579,799,98,0.9071515463779833,0.49999979480621703,2948.001209823041,0.9534883720930233,0.9447322970639033,0.9424280350438048
102,1297,173,56,16,600,423,301.79999999999995,91,18,639,489,98,0.9069309754239071,0.4999997382094785,2594.0013581699363,0.8888888888888888,0.9389671361502347,0.8650306748466258
103,1409,191,45,21,520,501,190,91,22,547,475,98,0.9070942553472989,0.4999997723468851,2818.0012830535397,0.9545454545454546,0.9506398537477148,1.0547368421052632
97,1405,183,72,28,561,403,248,91,30,594,477,105,0.9075115367056055,0.49999977417909586,2810.0012691140546,0.9333333333333333,0.9444444444444444,0.8448637316561844
96,1463,215,87,33,591,514,297,91,35,622,541,123,0.9073588000817125,0.4999997888977974,2926.001235370611,0.9428571428571428,0.9501607717041801,0.9500924214417745
105,1481,238,108,43,561,536,301.79999999999995,91,46,594,568,98,0.9071355005195342,0.4999997966342149,2962.001204739401,0.9347826086956522,0.9444444444444444,0.9436619718309859
111,1557,248,95,50,551,533,301.79999999999995,91,54,591,572,132,0.9073778437254978,0.49999982071784577,3114.001116569657,0.9259259259259259,0.9323181049069373,0.9318181818181818
108,1521,241,76,32,473,534,301.79999999999995,91,34,504,569,114,0.9071594753817649,0.4999998097152541,3042.0011576928346,0.9411764705882353,0.9384920634920635,0.9384885764499121
88,1434,234,62,32,470,504,251,91,34,494,530,125,0.9071355005195342,0.4999997801293191,2868.00126117878,0.9411764705882353,0.951417004048583,0.9509433962264151
74,1398,208,72,26,336,583,165,91,28,377,621,127,0.9071905818099509,0.4999997747849196,2796.001259403297,0.9285714285714286,0.8912466843501327,0.9388083735909822
92,1391,200,79,45,379,595,220,91,48,404,634,115,0.9068072349355135,0.4999997726537986,2782.00126495484,0.9375,0.9381188118811881,0.9384858044164038
103,1431,179,75,41,392,561,170,67,43,412,590,128,0.906669217752115,0.49999977925188466,2862.00126356277,0.9534883720930233,0.9514563106796117,0.9508474576271186
93,1412,196,69,17,354,477,170,91,22,462,623,102,0.9064001864642577,0.49999985311506234,2824.0008296063716,0.7727272727272727,0.7662337662337663,0.7656500802568218
101,1451,236,74,46,380,471,182,91,53,440,545,111,0.9069881571958969,0.4999998226347187,2902.001029428458,0.8679245283018868,0.8636363636363636,0.8642201834862385
90,1501,221,80,48,454,573,138,91,50,478,603,144,0.9066813234531261,0.49999979945781414,3002.0012040557667,0.96,0.9497907949790795,0.9502487562189055
98,1747,266,95,84,471,443,122,87,88,495,466,153,0.9064726408932803,0.4999998519941129,3494.001034265445,0.9545454545454546,0.9515151515151515,0.9506437768240343
101,1705,263,80,90,516,430,112,74,95,546,455,149,0.9061926108302252,0.4999998465327921,3410.0010466466792,0.9473684210526315,0.945054945054945,0.945054945054945
98,1730,285,86,101,494,507,87,56,107,523,537,169,0.9063701225782752,0.4999998510230545,3460.00103092077,0.9439252336448598,0.9445506692160612,0.9441340782122905
92,1606,255,65,122,438,527,84,69,130,467,562,137,0.9065680289742206,0.4999998294064984,3212.0010958930284,0.9384615384615385,0.9379014989293362,0.9377224199288257
79,1540,230,62,78,364,451,101,53,84,391,484,161,0.9064149817333977,0.4999998167896863,3080.001128575946,0.9285714285714286,0.9309462915601023,0.9318181818181818
97,1677,264,65,115,485,486,77,48,121,510,511,168,0.9064866867055964,0.4999998393159229,3354.0010778691358,0.9504132231404959,0.9509803921568627,0.9510763209393346
98,1683,290,62,124,467,396,65,55,130,491,421.3,184,0.90620965507768525,0.49999984040346007,3366.0010744042497,0.9538461538461539,0.9511201629327902,0.9399477806788511
90,1710,269,50,146,517,435,91,24,157,555,467,175,0.9058911778520482,0.4999998515097744,3420.0010156734447,0.9299363057324841,0.9315315315315316,0.9314775160599572
92,1861,278,87,150,444,402,62,50,158,467,423,173,0.9059521599894056,0.4999998695798698,3722.0009708477023,0.9493670886075949,0.9507494646680942,0.950354609929078
93,1656,268,68,108,408,421,88,52,115,435,449,134,0.9058703450481898,0.49999983949794957,3312.0010631659234,0.9391304347826087,0.9379310344827586,0.9376391982182628
76,1606,277,57,122,366,411,35,31,128,385,432,150,0.906429622463641,0.49999982472874144,3212.00112594296,0.953125,0.9506493506493506,0.9513888888888888
97,1532,217,44,87,402,508,35,46,93,428,541,166,0.9062596582144896,0.4999998125015703,3064.0011489908084,0.9354838709677419,0.9392523364485982,0.9390018484288355
98,1572,254,43,133,430,557,35,49,141,455,590,149,0.9062596582144896,0.4999998194226146,3144.0011354710095,0.9432624113475178,0.945054945054945,0.9440677966101695
96,1703,263,59,130,415,507,35,48,138,439,537,137,0.9061579384917032,0.4999998461921325,3406.001047739516,0.9420289855072463,0.9453302961275627,0.9441340782122905
97,1608,249,50,102,453,475,35,33,107,477,500,173,0.9060300966222778,0.4999998253497197,3216.0011233509954,0.9532710280373832,0.949685534591195,0.95
101,1582,268,44,118,439,524,48,45,126,468,558,152,0.9058703450481898,0.4999998241044454,3164.001113067461,0.9365079365079365,0.938034188034188,0.9390681003584229
90,1538,227,39,135,502,570,35,24,146,542,616,159,0.9061044203452289,0.49999981876972915,3076.0011149290303,0.9246575342465754,0.9261992619926199,0.9253246753246753
83,1497,226,41,124,534,535,35,43,133,573,574,163,0.9057621751673173,0.499999806144145,2994.0011608093096,0.9323308270676691,0.9319371727748691,0.9320557491289199
77,1517,214,49,97,483,509,48,36,103,515,542,141,0.905364252042837,0.4999998087726686,3034.001160367891,0.941747572815534,0.9378640776699029,0.9391143911439115
78,1483,263,37,101,534,548,38,48,107,565,580,152,0.9058703450481898,0.49999979715201426,2966.0012032947398,0.9439252336448598,0.9451327433628318,0.9448275862068966
91,1410,173,37,116,595,545,42,28,124,634,581,136,0.9053080586312758,0.4999997786640071,2820.0012483355526,0.9354838709677419,0.9384858044164038,0.9380378657487092
58,1386,167,35,86,508,498,37,30,91,538,527,148,0.9060300966222778,0.49999976798402246,2772.001286297176,0.945054945054945,0.9442379182156134,0.9449715370018975
70,1471,201,49,98,539,505,41,34,103,567,531,135,0.9062265089880364,0.49999979107549736,2942.0012293122873,0.9514563106796117,0.9506172839506173,0.9510357815442562
83,1534,187,37,122,534,487,41,33,130,569,519,119,0.9060300966222778,0.4999998129600015,3068.00114767786,0.9384615384615385,0.9384885764499121,0.9383429672447013
64,1395,185,39,127,560,574,48,59,134,589,604,127,0.9058278931416256,0.4999997676676011,2790.001296415388,0.9477611940298507,0.9507640067911715,0.9503311258278145
85,1521,231,50,199,520,598,35,45,209.25,547,629,143,0.9057397044406477,0.4999998046875,3042.0011882817143,0.951015531660693,0.9506398537477148,0.9507154213036566
82,1422,221,52,173,630,682,54,41,182,663,717,141,0.9057621751673173,0.49999977658783495,2844.0012707689625,0.9505494505494505,0.9502262443438914,0.9511854951185496
77,1455,214,55,155,645,550,45,40,163,679,579,141,0.9059117548894684,0.49999978668587064,2910.0012414887624,0.950920245398773,0.9499263622974963,0.9499136442141624
101,1440,207,55,185,670.25,644,57,35,191,714,665,181,0.9059915959240611,0.4999997735708243,2880.0013042326427,0.9685863874345549,0.9387254901960784,0.968421052631579
97,1406,196,59,159,564,707,35,33,167,593,744,184,0.9056938832446803,0.49999977142240637,2812.0012855209743,0.9520958083832335,0.9510961214165261,0.9502688172043011
74,1527,205,47,185,525,640,35,24,195,552,673,159,0.9056228657270091,0.499999806144145,3054.0011840720213,0.9487179487179487,0.9510869565217391,0.950965824665676
102,1458,204,44,196,549,590,35,24,206,578,621,181,0.9057169423371344,0.4999997875193995,2916.001239187389,0.9514563106796117,0.9498269896193772,0.9500805152979066
84,1449,182,36,178,523,611,40,24,187,550,643,174,0.905364252042837,0.4999997847217917,2898.0012477530327,0.9518716577540107,0.9509090909090909,0.9502332814930016
70,1334,202,47,153,423,693,70,36,161,445,729,150,0.9054456141502872,0.4999997459877495,2668.0013554100574,0.9503105590062112,0.950561797752809,0.9506172839506173
73,1419,180,57,165,470,704,67,40,174,494,741,186,0.9058703450481898,0.4999997756890943,2838.0012731892716,0.9482758620689655,0.951417004048583,0.9500674763832658
84,1472,263,44,179,559,859,67,31,188,588,904,164,0.9056705214073335,0.4999997913453385,2944.0012285591597,0.9521276595744681,0.9506802721088435,0.9502212389380531
87,1449,251,37,176,498,920,85,36,185,524,968,124,0.9056705214073335,0.4999997847217917,2898.0012477530327,0.9513513513513514,0.950381679389313,0.9504132231404959
83,1427,231,65,137,491,890,90,47,144,517,936,123,0.9059719969443657,0.49999977807377805,2854.001266755437,0.9513888888888888,0.9497098646034816,0.9508547008547008
89,1451,230,34,193,532,804,83,57,203,560,846,133,0.9051293469230596,0.499999785285716,2902.0012462022396,0.9507389162561576,0.95,0.950354609929078
88,1442,206,35,197,441,889,55,49,197,441,889,113,0.9055739261915361,0.49999975954185993,2884.001386963219,1,1,1
90,1360,185,38,165,505,900,64,35,165,505,900,136,0.9056468509206721,0.49999972967128026,2720.0014705890303,1,1,1
95,1384,169,43,159,476,844,47,27,159,476,844,124,0.905364252042837,0.49999973896555183,2768.0014450874596,1,1,1
94,1382,196,31,182,417,865,35,30,183,420,870,132,0.9058703450481898,0.49999974158617505,2764.0014285123625,0.994535519125683,0.9928571428571429,0.9942528735632183
91,1354,201,39,140,520,978,35,30,140,520,978,149,0.9049337941110167,0.49999972727014874,2708.00147710568,1,1,1
88,1301,167,33,108,508,904,50,37,108,508,904,125,0.9057169423371344,0.49999971129239384,2602.00150243525,1,1,1
90,1325,187,28,136,670.25,1054,71,32,136,711,1054,155,0.9058703450481898,0.49999971520113917,2650.0015094348223,1,0.9426863572433193,1
86,1460,257,35,165,670.25,1005,83,27,165,729,1005,153,0.9058911778520482,0.4999997654344155,2920.0013698636562,1,0.9194101508916324,1
90,1348,224,36,140,654,1042,101,36,140,654,1042,153,0.9060300966222778,0.4999997248368833,2696.0014836803416,1,1,1
72,1339,221,38,157,502,1008,129,47,164,525,1054,126,0.9056938832446803,0.49999974453313684,2678.001368281218,0.9573170731707317,0.9561904761904761,0.9563567362428842
88,1452,212,52,161,590,913,112,52,161,590,913,138,0.9057397044406477,0.4999997628425502,2904.0013774111217,1,1,1
72,1380,228,38,93,548,869,107,51,93,548,869,153,0.9059915959240611,0.4999997374501155,2760.0014492761234,1,1,1
80,1421,236,45,85,608,780,100,47,86,612,785,165,0.9053080586312758,0.49999975548926595,2842.001389799692,0.9883720930232558,0.9934640522875817,0.9936305732484076
74,1340,211,37,85,518,778,88,55,85,518,778,153,0.9061403038047542,0.499999721541546,2680.0014925381447,1,1,1
89,1331,240,41,117,554,814,87,54,117,554,814,118,0.9053080586312758,0.499999717763035,2662.00150263045,1,1,1
71,1328,192,36,125,580,925,140,73,125,580,925,138,0.9056938832446803,0.49999971648642766,2656.0015060249502,1,1,1
82,1373,235,38,92,563,792,130,73,134,757,1156,149,0.9052502251143105,0.499999875498504,2746.0006837623864,0.6865671641791045,0.7437252311756936,0.6851211072664359
87,1393,213,30,133,607,915,130,56,133,607,915,125,0.9059521599894056,0.49999974232767774,2786.0014357509194,1,1,1
79,1324,206,30,142,619,990,140,78,142,619,990,109,0.9059117548894684,0.499999714770767,2648.00151057488,1,1,1
62,1263,217,31,115,488,962,99,55,115,488,962,134,0.9052502251143105,0.49999971129239384,2526.0014585516683,1,1,1
83,1394,269,29,114,536,1087,148,91,114,536,1087,149,0.90522067108304,0.49999974269723285,2788.001434720968,1,1,1
90,1458,274,32,199,511,1094,126,91,205,511,1094,183,0.9047562132058619,0.4999997647904471,2916.001371742758,0.9707317073170731,1,1
83,1353,227,44,113,550,1023,121,78,113,550,1023,145,0.9047562132058619,0.4999997268668514,2706.001478197408,1,1,1
92,1365,241,52,141,508,1071,87,54,141,508,1071,135,0.9040764853957337,0.4999997316480833,2730.0014652022514,1,1,1
85,1459,221,35,152,488,973,109,56,152,488,973,148,0.9037663315081383,0.49999976511276234,2918.001370802563,1,1,1
72,1330,220,36,105,435,1067,112,64,105,435,1067,174,0.9039770113654614,0.49999971733845894,2660.0015037602484,1,1,1
103,1534,269,33,168,516,930,120,65,168,516,930,169,0.9034173732376599,0.4999997875193995,3068.001303781519,1,1,1
77,1357,224,45,173,513,1013,161,56,209.25,723,1173,159,0.9033549332319981,0.4999998632289351,2714.0007423935435,0.8267622461170848,0.7095435684647303,0.8635976129582268
75,1413,258,37,171,531,1103.35,155,52,192,597,1173,160,0.9043538843030066,0.4999998022230133,2826.001117835971,0.890625,0.8894472361809045,0.940622335890878
68,1400,245,23,153,615,1103.35,113,53,153,615,1173,165,0.9049337941110167,0.4999997448979592,2800.0014285721577,1,1,0.940622335890878
90,1415,266,37,172,642,1103.35,121,49,172,642,1120,157,0.9043972888920141,0.49999975027781596,2830.001413428268,1,1,0.9851339285714285
88,1531,290,26,160,670.25,1034,101,51,159,670,1028,156,0.9033549332319981,0.4999997841556428,3062.0013218314143,1.0062893081761006,1.0003731343283582,1.0058365758754864
86,1507,307,23,188,670.25,1028,109,56,188,696,1028,150,0.9036546632818494,0.49999977983742316,3014.0013271405974,1,0.9630028735632183,1
97,1535,304,44,199,670.25,1032,79,39,209.25,709,1032,173,0.9033549332319981,0.499999787796157,3070.001302932149,0.951015531660693,0.9453455571227081,1
90,1493,304,40,199,625,1090,57,42,209.25,625,1090,170,0.9043097069334213,0.4999997756890943,2986.00133958533,0.951015531660693,1,1
96,1474,302,35,199,620,967,74,24,200,624,973,167,0.9033549332319981,0.4999997726537986,2948.001340433813,0.995,0.9935897435897436,0.9938335046248715
101,1449,283,29,181,597,986,53,37,182,601,992,164,0.9033549332319981,0.4999997647904471,2898.0013632752098,0.9945054945054945,0.9933444259567388,0.9939516129032258
91,1500,314,33,183,670.25,874,43,24,183,705,874,153,0.9034173732376599,0.49999977777777777,3000.001333333926,1,0.950709219858156,1
75,1427,299,26,128,431,901,71,35,128,431,901,146,0.9033549332319981,0.49999975446010936,2854.001401542384,1,1,1
76,1427,299,52,164,497,897,58,25,165,500,903,133,0.9033549332319981,0.4999997575282625,2854.001384029349,0.9939393939393939,0.994,0.9933554817275747
67,1345,207,70,28,540,710,121,61,30,579,762,101,0.9073059852605486,0.49999975987501977,2690.001291873014,0.9333333333333333,0.9326424870466321,0.931758530183727
92,1414,209,85,24,606,528,205,73,25,637,555,117,0.9066569954098631,0.4999997738752669,2828.0012789620687,0.96,0.9513343799058085,0.9513513513513514
135,1793,320,59,46,259,777,263,78,66,377,1114,104,0.908432943790823,0.4999999238845548,3586.0005459000563,0.696969696969697,0.6870026525198939,0.6974865350089766
54,1244,182,32,14,321,618,98,77,18,482,927,98,0.9082873171907646,0.49999985640255074,2488.0007145411128,0.7777777777777778,0.6659751037344398,0.6666666666666666
57,1329,243,61,40,312,871,207,72,53,414,1157,98,0.9082917358396152,0.49999983949794957,2658.000853229174,0.7547169811320755,0.7536231884057971,0.7528089887640449
34,1177,171,23,14,248.25,359,238,91,18,757,421.3,98,0.908432943790823,0.4999999238845548,2354.000358351571,0.7777777777777778,0.32793923381770146,0.8521243769285545
93,1527,200,64,14,248.25,359,166,91,18,377,421.3,101,0.908432943790823,0.4999999238845548,3054.00046491321,0.7777777777777778,0.6584880636604774,0.8521243769285545
75,1343,176,83,22,248.25,458,301.79999999999995,91,45,460,927,98,0.908432943790823,0.4999999238845548,2686.000408892234,0.4888888888888889,0.5396739130434782,0.49406688241639696
107,1475,195,76,14,248.25,397,188,73,20,377,656,98,0.9083477813353205,0.4999999158793535,2950.0004963118977,0.7,0.6584880636604774,0.6051829268292683
101,1493,229,91,17,263,513,206,91,26,398,777,109,0.908432943790823,0.49999990210666456,2986.000584619114,0.6538461538461539,0.6608040201005025,0.6602316602316602
114,1416,191,82,25,338,408,301.79999999999995,91,36,489,590,98,0.9082132202916117,0.49999988079071045,2832.000675201577,0.6944444444444444,0.6912065439672802,0.6915254237288135
108,1591,240,99,23,466,495,301.79999999999995,91,27,543,577,99,0.9082550316910915,0.4999998545376683,3182.0009257225483,0.8518518518518519,0.858195211786372,0.8578856152512998
114,1860,313,94,47,530,408,301.79999999999995,91,56,636,490,128,0.9082566250800377,0.49999989963515373,3720.000746714606,0.8392857142857143,0.8333333333333334,0.8326530612244898
110,1427,179,56,43,492,625,301.79999999999995,91,52,590,750,104,0.9081475161047978,0.4999998294064984,2854.0009737480395,0.8269230769230769,0.8338983050847457,0.8333333333333334
108,1574,253,77,70,592,572,301.79999999999995,91,84,710,686,98,0.9081672259939564,0.4999998598780771,3148.000882207874,0.8333333333333334,0.83380281690140845,0.8338192419825073
93,1558,212,87,57,565,584,301.79999999999995,91,68,673,696,132,0.9082320985471228,0.49999985485099585,3116.0009045688566,0.8382352941176471,0.8395245170876672,0.8390804597701149
101,1584,201,61,69,670.25,524,301.79999999999995,91,82,757,624,134,0.9082201760322367,0.4999998595808939,3168.000889695706,0.8414634146341463,0.8854029062087186,0.8397435897435898
