Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,winsor_Field_E_trans,winsor_Pitch_H_trans,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
65,1424,221,55,63,488,625,63,56,1498,66,513,657,160,147,0.9056705214073335,0.4999997771839979,0.9506008010680908,0.9545454545454546,0.9512670565302144,0.9512937595129376
85,1419,244,58,128,555,705,35,24.450000000000003,1493,135,584,742,166,148,0.905806264245748,0.4999997756890943,0.9504353650368386,0.9481481481481482,0.9503424657534246,0.9501347708894878
96,1515,237,58,131,563,599,35,47,1594,138,592,630,159,163,0.9056468509206721,0.4999998032143751,0.9504391468005019,0.9492753623188406,0.9510135135135135,0.9507936507936507
77,1456,209,49,114,531,552,66,29,1532,120,559,581,145,154,0.9052793512697525,0.49999978696425773,0.9503916449086162,0.95,0.9499105545617174,0.9500860585197934
92,1423,249,47,98,568,562,63,43,1497,103,598,591,158,153,0.9056228657270091,0.4999997768862151,0.9505678022712091,0.9514563106796117,0.9498327759197325,0.9509306260575296
79,1456,256,61,107,635,652,35,28,1532,113,668,686,153,140,0.9054979957619532,0.49999978696425773,0.9503916449086162,0.9469026548672567,0.9505988023952096,0.9504373177842566
81,1379,224,46,123,562,797,60,27,1451,129,591,838,143,123,0.90522067108304,0.4999997625155493,0.9503790489317712,0.9534883720930233,0.9509306260575296,0.951073985680191
67,1301,206,40,119,524,903,41,48,1369,125,551,950,162,139,0.9057169423371344,0.49999973321395547,0.9503287070854638,0.952,0.9509981851179673,0.9505263157894737
62,1299,206,46,104,471,1105.8999999999999,47,50,1366,109,495,1167,163,136,0.9057397044406477,0.49999973204084125,0.9509516837481699,0.9541284403669725,0.9515151515151515,0.9476435304198799
82,1419,200,39,143,534,929,79,42,1428,144,537,935,139,168,0.9050979851781847,0.4999997548038823,0.9936974789915967,0.9930555555555556,0.994413407821229,0.9935828877005347
92,1415,241,51,130,440,924,35,35,1415,130,440,924,156,150,0.9055739261915361,0.49999975027781596,1,1,1,1
76,1253,178,30,100,462,1003,58,51,1316,100,462,1003,127,163,0.9046810651376977,0.49999971129239384,0.9521276595744681,1,1,1
63,1304,227,35,137,549,1105.8999999999999,73,49,1316,137,549,1130,136,157,0.9050009918928839,0.49999971129239384,0.9908814589665653,1,1,0.9786725663716813
67,1289,209,35,123,499,1031,63,39,1316,123,499,1031,121,158,0.9044399404907298,0.49999971129239384,0.979483282674772,1,1,1
61,1288,208,37,102,506,966,44,52,1338,106,525,1003,120,147,0.9043972888920141,0.4999997207084621,0.9626307922272048,0.9622641509433962,0.9638095238095238,0.963110667996012
71,1381,218,29,134,476,979,51,47,1381,134,476,979,134,179,0.9049337941110167,0.4999997378302094,1,1,1,1
80,1434,233,50,95,469,822,115,58,1434,95,469,822,148,168,0.905364252042837,0.4999997568514401,1,1,1,1
86,1506,283,42,125,610,960,126,57,1506,125,610,960,152,156,0.9054719858792476,0.4999997795449455,1,1,1,1
101,1505,259,45,110,542,793,127,70,1505,110,542,793,115,148,0.9041723296466183,0.49999977925188466,1,1,1,1
101,1548,266,56,186,573,806,135,68,1548,186,573,806,120,168,0.9043972888920141,0.4999997913453385,1,1,1,1
91,1517,272,54,117,472,708,140,62,1517,117,472,708,136,136,0.9050009918928839,0.4999997827304611,1,1,1,1
81,1494,248,51,147,555,1084,186,60,1494,147,555,1084,161,112,0.9056938832446803,0.49999977598927614,1,1,1,1
75,1343,238,47,141,527,1095,122,51,1343,141,527,1095,139,142,0.9050979851781847,0.49999972278420024,1,1,1,1
80,1390,248,51,169,587,1105.8999999999999,111,49,1390,169,587,1109,121,137,0.9044399404907298,0.49999974121422286,1,1,1,0.9972046889089269
65,1302,248,31,107,492,987,113,49,1316,108,495,993,146,140,0.9053080586312758,0.49999971129239384,0.9893617021276596,0.9907407407407407,0.9939393939393939,0.9939577039274925
67,1324,215,36,123,558,926,106,50,1324,123,558,926,133,136,0.9048993990604778,0.499999714770767,1,1,1,1
77,1410,237,27,103,582,915,108,35,1410,103,582,915,117,150,0.9042647362991719,0.4999997485035964,1,1,1,1
70,1392,255,36,118,509,1059,127,31,1392,118,509,1059,131,128,0.9048289537991392,0.49999974195732594,1,1,1,1
97,1555,297,51,156,665,1049,91,32,1555,156,665,1049,141,123,0.905160241744304,0.4999997932196731,1,1,1,1
76,1448,293,39,113,558,1002,94,34,2040,159,755.5,1169,132,135,0.9048644566094097,0.4999998798539023,0.7098039215686275,0.710691823899371,0.7385837193911317,0.8571428571428571
67,1405,249,39,132,536,1092,117,41,1405,132,536,1092,115,145,0.9041723296466183,0.4999997467104013,1,1,1,1
75,1482,286,36,126,508,1080,97,45,1482,126,508,1080,110,131,0.9039258492063404,0.4999997723468851,1,1,1,1
77,1539,302,44,161,631,1081,125,35,1539,161,631,1081,100.75,143,0.9034018852397274,0.4999997888977974,1,1,1,1
86,1431,295,29,164,551,1105.8999999999999,153,47,1431,164,551,1125,100.75,145,0.9034018852397274,0.49999975583088063,1,1,1,0.9830222222222221
80,1437,319,41,166,644,1102,105,43,1446,167,648,1109,100.75,157,0.9034018852397274,0.49999976087035536,0.9937759336099585,0.9940119760479041,0.9938271604938271,0.9936880072137061
86,1505,303,23,199,645,1105.8999999999999,100,27,1505,211,645,1133,100.75,142,0.9034018852397274,0.49999977925188466,1,0.943127962085308,1,0.9760812003530449
85,1518,294,41,199,626,1105.8999999999999,92,25,1518,211,626,1169,104,153,0.9035971369638471,0.4999997830166244,1,0.943127962085308,1,0.946022241231822
51,1494,261,85,17,249,979,217,91,2642.5,41,602,1169,726.5,97,0.9084433966242935,0.49999992839555013,0.5653736991485336,0.4146341463414634,0.41362126245847175,0.8374679213002566
84,1667,231,107,61,533,397,251,91,2061,75,659,491,631,97,0.9083348164350236,0.49999988228982084,0.8088306647258612,0.8133333333333334,0.8088012139605463,0.8085539714867617
85,1516,212,107,64,521,639,174,89,1767,75,607,745,453,97,0.908002231477354,0.49999983986107627,0.8579513299377476,0.8533333333333334,0.8583196046128501,0.8577181208053691
81,1516,228,107,37,243.75,380,300.8499999999999,91,2642.5,77,388,789,726.5,97,0.9084433966242935,0.49999992839555013,0.5736991485335856,0.4805194805194805,0.6282216494845361,0.4816223067173637
95,1385,220,107,19,565,843,300.8499999999999,91,1638,22,668,997,576,127,0.9082550316910915,0.4999998136445023,0.8455433455433455,0.8636363636363636,0.8458083832335329,0.8455366098294884
72,1491,239,102,26,417,498,289,91,1948,34,545,651,555,113,0.9082201760322367,0.4999998682374172,0.7654004106776181,0.7647058823529411,0.7651376146788991,0.7649769585253456
27,1296,191,51,24,486,546,248,91,1544,29,579,650,723,127,0.9084399477646438,0.49999979026282587,0.8393782383419689,0.8275862068965517,0.8393782383419689,0.84
85,1364,166,107,40,461,480,235,64,1444,42,488,508,508,97,0.9081311610565299,0.49999976020748765,0.9445983379501385,0.9523809523809523,0.944672131147541,0.9448818897637795
87,1656,233,107,32,461,367,300.8499999999999,78,2032,39,566,450,481,102,0.9080717365108669,0.49999987890600783,0.8149606299212598,0.8205128205128205,0.8144876325088339,0.8155555555555556
74,1566,173,107,31,444,413,210,64,1937,38,549,511,428,97,0.9079320805874103,0.4999998667366388,0.8084667010841508,0.8157894736842105,0.8087431693989071,0.8082191780821918
92,1529,216,107,30,381,374,203,91,1782,35,444,436,375,124,0.9077506988865157,0.4999998425456712,0.8580246913580247,0.8571428571428571,0.8581081081081081,0.8577981651376146
105,1640,212,107,34,450,575,237,91,1911,40,524,670,332,113,0.9075585680879007,0.4999998630857568,0.858189429618001,0.85,0.8587786259541985,0.8582089552238806
120,1643,220,107,21,434,520,259,91,1915,24,506,606,288,101,0.9072991666607925,0.49999986365712495,0.8579634464751958,0.875,0.857707509881423,0.858085808580858
92,1411,174,107,16,414,429,188,91,1494,17,438,473,308,98,0.9074267243841333,0.49999977598927614,0.9444444444444444,0.9411764705882353,0.9452054794520548,0.9069767441860465
102,1466,201,96,23,404,445,214,91,1552,24,428,420,270,119,0.9071673427269573,0.499999792419492,0.9445876288659794,0.9583333333333334,0.9439252336448598,1.0595238095238095
98,1390,174,71,13.75,449,382,172,91,1472,17,475,420,233,115,0.9068287882458468,0.4999997692432656,0.9442934782608695,0.8088235294117647,0.9452631578947368,0.9095238095238095
96,1327,166,82,20,493,453,278,91,1396,21,519,473,266,97,0.9071355005195342,0.499999743433962,0.9505730659025788,0.9523809523809523,0.9499036608863198,0.9577167019027484
103,1329,170,103,26,442,489,196,91,1398,27,465,440,237,97,0.906870749804535,0.4999997441675314,0.9506437768240343,0.9629629629629629,0.9505376344086022,1.1113636363636363
117,1420,232,98,27,511,407,197,91,1513,29,545,420,237,107,0.906870749804535,0.499999781580128,0.9385327164573695,0.9310344827586207,0.9376146788990826,0.969047619047619
91,1444,227,88,35,463,555,157,91,1529,37,490,588,259,108,0.9070772888209643,0.49999978612745694,0.9444081098757358,0.9459459459459459,0.9448979591836735,0.9438775510204082
100,1602,238,107,42,451,551,190,71,1719,45,484,591,181,134,0.9061044203452289,0.49999983079302907,0.9319371727748691,0.9333333333333333,0.9318181818181818,0.9323181049069373
73,1259,166,83,19,438,640,155,56,1324,20,461,673,235,101,0.9068499565126554,0.499999714770767,0.9509063444108762,0.95,0.9501084598698482,0.950965824665676
77,1324,207,96,25,441,690,191,91,1393,26,464,726,225,105,0.9067401585488779,0.49999974232767774,0.9504666188083274,0.9615384615384616,0.9504310344827587,0.9504132231404959
68,1311,166,96,21,391,650,182,91,1379,22,411,684,274,102,0.9071982094673894,0.4999997370691944,0.9506889050036258,0.9545454545454546,0.9513381995133819,0.9502923976608187
54,1294,168,64,13.75,420,610,158,57,1361,17,442,642,264,125,0.9071191992897084,0.4999997300683845,0.9507714915503307,0.8088235294117647,0.9502262443438914,0.9501557632398754
83,1412,170,95,17,393,426,190,91,1485,18,413,448,196,125,0.9063548489686623,0.49999977326576656,0.9508417508417508,0.9444444444444444,0.9515738498789347,0.9508928571428571
95,1623,245,107,39,361,393,142,91,1718,41,382,420,181,137,0.9061044203452289,0.4999998305959904,0.9447031431897556,0.9512195121951219,0.9450261780104712,0.9357142857142857
92,1675,236,107,52,428,381,162,79,1762,55,450,420,188,165,0.9062265089880364,0.4999998389509393,0.9506242905788876,0.9454545454545454,0.9511111111111111,0.9071428571428571
95,1606,235,107,47,388,419,192,91,1700,50,411,444,194,170,0.9063238055384143,0.49999982698961937,0.9447058823529412,0.94,0.9440389294403893,0.9436936936936937
101,1748,319,107,83,528,384,168,67,1851,88,559,420,237,181,0.906870749804535,0.4999998540657714,0.9443544030253916,0.9431818181818182,0.9445438282647585,0.9142857142857143
91,1768,262,107,55,464,375,68,45,1884,59,495,420,214,131,0.9066069058155478,0.49999985913334327,0.9384288747346072,0.9322033898305084,0.9373737373737374,0.8928571428571429
92,1628,262,88,41,385,354.70000000000005,36,52,1713,43,405,420,175,140,0.9059915959240611,0.4999998296056154,0.950379451255108,0.9534883720930233,0.9506172839506173,0.8445238095238097
80,1664,303,83,56,475,430,48,44,1797,60,513,464,157,127,0.9055985596104141,0.4999998451633202,0.9259877573734001,0.9333333333333333,0.9259259259259259,0.9267241379310345
91,1634,270,95,70,484,463,35,47,1730,74,512,490,201,100,0.906429622463641,0.49999983293795314,0.9445086705202312,0.9459459459459459,0.9453125,0.9448979591836735
88,1679,298,84,63,544,528,39,55,1766,66,572,555,209,119,0.9065414596712038,0.49999983967966716,0.950736126840317,0.9545454545454546,0.951048951048951,0.9513513513513514
90,1631,235,90,49,487,505,35,51,1716,52,512,531,190,142,0.9062596582144896,0.4999998302008791,0.9504662004662005,0.9423076923076923,0.951171875,0.9510357815442562
93,1632,286,71,70,524,442,51,45,1763,76,566,477,176,181,0.9060109611189064,0.49999983913358637,0.9256948383437322,0.9210526315789473,0.9257950530035336,0.9266247379454927
72,1538,276,64,67,505,445,47,56,1628,71,535,471,178,162,0.9060490064332924,0.49999981134809146,0.9447174447174447,0.9436619718309859,0.9439252336448598,0.9447983014861996
82,1589,290,72,80,582,520,73,55,1672,84,612,547,228,168,0.9067741600967414,0.4999998211464939,0.9503588516746412,0.9523809523809523,0.9509803921568627,0.9506398537477148
85,1491,245,68,59,575,543,62,55,1568,62,605,571,204,137,0.9064726408932803,0.4999997966342149,0.9508928571428571,0.9516129032258065,0.9504132231404959,0.9509632224168126
73,1378,191,54,60,592,591,45,52,1519,66,652,651,201,142,0.906429622463641,0.4999997833022228,0.9071757735352205,0.9090909090909091,0.9079754601226994,0.9078341013824884
84,1474,252,77,44,603,595,67,47,1551,46,634,626,179,167,0.9060676944594931,0.49999979215173257,0.950354609929078,0.9565217391304348,0.9511041009463722,0.950479233226837
95,1526,263,85,74,607,652,92,56,1616,78,643,690,202,129,0.9064441110260348,0.49999980853592785,0.9443069306930693,0.9487179487179487,0.9440124416796267,0.9449275362318841
86,1499,272,59,76,621,505,85,43,1577,80,653,531,187,148,0.90620965507768525,0.499999798948824,0.9505389980976537,0.95,0.9509954058192955,0.9510357815442562
66,1368,212,55,63,623,584,50,40,1439,66,655,614,194,134,0.9063238055384143,0.49999975853820966,0.9506601806810285,0.9545454545454546,0.9511450381679389,0.9511400651465798
65,1457,227,46,164,639,723,35,24.450000000000003,1533,173,672,761,157,138,0.9055985596104141,0.4999997872421002,0.9504240052185258,0.9479768786127167,0.9508928571428571,0.9500657030223391
75,1420,201,43,133,576,583,50,46,1494,140,606,613,139,182,0.9050979851781847,0.49999977598927614,0.9504685408299867,0.95,0.9504950495049505,0.9510603588907015
60,1487,240,62,146,597,734,46,35,1574,155,632,777,144,175,0.9052502251143105,0.4999997981816978,0.9447268106734434,0.9419354838709677,0.944620253164557,0.9446589446589446
67,1443,229,59,144,586,647,35,28,1518,151,616,681,179,187,0.9060676944594931,0.4999997830166244,0.950592885375494,0.9536423841059603,0.9512987012987013,0.9500734214390602
53,1364,187,52,104,551,752,43,41,1435,109,580,791,171,146,0.9059117548894684,0.49999975719020506,0.9505226480836237,0.9541284403669725,0.95,0.9506953223767383
69,1410,209,60,116,403,791,35,35,1483,122,424,832,170,147,0.9058911778520482,0.4999997726537986,0.9507754551584626,0.9508196721311475,0.9504716981132075,0.9507211538461539
88,1458,241,72,141,417,792,35,24.450000000000003,1534,148,439,833,140,182,0.9051293469230596,0.4999997875193995,0.9504563233376793,0.9527027027027027,0.9498861047835991,0.9507803121248499
82,1487,242,44,118,465,752,35,27,1564,124,489,791,162,174,0.9057169423371344,0.4999997955926505,0.9507672634271099,0.9516129032258065,0.950920245398773,0.9506953223767383
79,1523,244,60,135,450,758,35,32,1602,142,473,797,158,187,0.9056228657270091,0.49999980517486725,0.9506866416978776,0.9507042253521126,0.9513742071881607,0.9510664993726474
80,1469,225,54,121,408,970,39,33,1469,121,408,970,177,179,0.9060300966222778,0.4999997682997978,1,1,1,1
90,1506,217,57,111,419,1008,51,38,1506,111,419,1008,152,187,0.9054719858792476,0.4999997795449455,1,1,1,1
81,1585,193,62,91,387,914,79,37,1585,91,387,914,141,186,0.905160241744304,0.49999980097324087,1,1,1,1
80,1404,180,44,80,422,953,130,59,1404,80,422,953,139,162,0.9050979851781847,0.4999997463494614,1,1,1,1
88,1557,220,52,119,454,944,74,34,1557,119,454,944,155,169,0.9055489589222269,0.4999997937505595,1,1,1,1
80,1465,257,44,154,432,842,35,30,1465,154,432,842,151,156,0.9054456141502872,0.4999997670328134,1,1,1,1
88,1560,238,46,114,514,828,55,31,1560,114,514,828,162,154,0.9057169423371344,0.49999979454306376,1,1,1,1
98,1541,264,52,148,483,855,180,66,1541,148,483,855,134,163,0.9049337941110167,0.4999997894454034,1,1,1,1
83,1469,249,38,116,452,760,209,91,1469,116,452,760,137,154,0.9050338186328274,0.4999997682997978,1,1,1,1
84,1535,272,40,134,447,862,161,75,1535,134,447,862,145,133,0.9052793512697525,0.499999787796157,1,1,1,1
57,1348,253,28,80,517,847,111,60,1356,80,520,852,134,128,0.9049337941110167,0.4999997280740683,0.9941002949852508,1,0.9942307692307693,0.994131455399061
64,1366,273,33,111,569,929,152,84,1366,111,569,929,142,134,0.9051906798317156,0.49999973204084125,1,1,1,1
74,1334,263,53,95,563,914,155,69,1334,95,563,914,160,130,0.9056705214073335,0.4999997190310392,1,1,1,1
95,1395,288,42,138,582,914,137,52,1395,138,582,914,134,125,0.9049337941110167,0.4999997430659935,1,1,1,1
98,1433,259,50,126,620,901,124,46,1433,126,620,901,120,134,0.9043972888920141,0.4999997565119657,1,1,1,1
96,1409,272,54,106,569,872,110,53,1409,106,569,872,101,144,0.9034173732376599,0.49999974814648407,1,1,1,1
75,1422,281,33,114,496,1030,75,36,2021,162,705,1169,126,186,0.9046425512590116,0.49999987758422754,0.7036120732310738,0.7037037037037037,0.7035460992907802,0.8810949529512404
73,1509,319,33,138,510,989,126,49,1509,138,510,989,128,144,0.9047189473957922,0.49999978042063503,1,1,1,1
79,1440,291,52,129,481,1105.8999999999999,160,50,1440,129,481,1161,131,149,0.9048289537991392,0.49999975887345677,1,1,1,0.9525409130060292
78,1426,284,40,172,577,1105.8999999999999,113,44,1435,173,581,1169,148,175,0.905364252042837,0.49999975719020506,0.9937282229965156,0.9942196531791907,0.9931153184165232,0.946022241231822
72,1308,265,23,143,540,1105.8999999999999,87,49,1316,144,543,1123,116,178,0.9042189511918559,0.49999971129239384,0.993920972644377,0.9930555555555556,0.994475138121547,0.9847729296527158
75,1492,275,45,163,529,1049,86,37,1492,163,529,1049,123,159,0.9045230605819398,0.4999997753883087,1,1,1,1
67,1445,292,38,139,471,1092,73,30,1445,139,471,1092,117,187,0.9042647362991719,0.4999997605392656,1,1,1,1
67,1462,286,23,141,459,1105.8999999999999,68,24.450000000000003,1462,141,459,1169,104,168,0.9035971369638471,0.4999997660757428,1,1,1,0.946022241231822
122,2372,319,107,52,266,354.70000000000005,300.8499999999999,91,2642.5,211,755.5,770,726.5,97,0.9084433966242935,0.49999992839555013,0.8976348155156102,0.24644549763033174,0.35208471211118464,0.4606493506493507
110,2496,284,85,15,254,354.70000000000005,214,91,2642.5,55,755.5,637,726.5,97,0.9084433966242935,0.49999992839555013,0.9445600756859035,0.2727272727272727,0.33620119126406356,0.55682888540031406
118,2086,280,107,22,243.75,354.70000000000005,300.8499999999999,91,2642.5,49,369.75,420,726.5,127,0.9084433966242935,0.49999992839555013,0.7894039735099337,0.4489795918367347,0.6592292089249493,0.8445238095238097
89,1631,289,81,22,243.75,589,300.8499999999999,78,2642.5,59,369.75,1169,726.5,113,0.9084433966242935,0.49999992839555013,0.6172185430463576,0.3728813559322034,0.6592292089249493,0.5038494439692045
91,1504,278,71,21,282,413,300.8499999999999,91,2642.5,41,544,797,726.5,127,0.9084433966242935,0.49999992839555013,0.5691579943235573,0.5121951219512195,0.5183823529411765,0.5181932245922208
100,1497,233,102,21,243.75,492,293,91,2642.5,41,380,949,716,129,0.908432943790823,0.49999992839555013,0.5665089877010406,0.5121951219512195,0.6414473684210527,0.5184404636459431
96,1655,312,98,35,246,511,217,91,2642.5,58,407,845,693,107,0.9084088833645603,0.49999992839555013,0.6263008514664143,0.603448275862069,0.6044226044226044,0.6047337278106509
78,1208,168,44,13.75,390,633,300.8499999999999,78,1779,17,574,932,676,97,0.9083899931305289,0.4999998420141802,0.6790331646992692,0.8088235294117647,0.6794425087108014,0.6791845493562232
110,1972,254,61,24,243.75,354.70000000000005,134,43,2642.5,73,581,420,726.5,104,0.9084433966242935,0.49999992839555013,0.7462630085146641,0.3287671232876712,0.4195352839931153,0.8445238095238097
81,1927,207,107,13.75,243.75,354.70000000000005,298,91,2642.5,22,369.75,420,726.5,97,0.9084433966242935,0.49999992839555013,0.7292336802270577,0.625,0.6592292089249493,0.8445238095238097
114,1625,185,68,13.75,243.75,354.70000000000005,300.8499999999999,91,2642.5,17,377,420,678,97,0.908392267153354,0.49999992839555013,0.6149479659413434,0.8088235294117647,0.646551724137931,0.8445238095238097
76,1434,166,97,13.75,243.75,397,300.8499999999999,91,2642.5,17,416,1072,726.5,97,0.9084433966242935,0.49999992839555013,0.5426679280983917,0.8088235294117647,0.5859375,0.37033582089552236
63,1353,208,36,172,500,1105.8999999999999,60,45,1353,172,500,1164,157,159,0.9055985596104141,0.4999997268668514,1,1,1,0.9500859106529208
61,1258,185,31,97,441,972,70,45,1316,98,444,978,162,145,0.9057169423371344,0.49999971129239384,0.9559270516717325,0.9897959183673469,0.9932432432432432,0.9938650306748467
61,1250,178,40,108,431,1033,83,49,1324,114,456,1094,152,155,0.9054719858792476,0.499999714770767,0.9441087613293051,0.9473684210526315,0.9451754385964912,0.9442413162705667
60,1330,198,26,112,401,966,88,36,1330,112,401,966,170,152,0.9058911778520482,0.49999971733845894,1,1,1,1
60,1239,196,27,99,564,900,85,45,1316,99,564,900,170,126,0.9058911778520482,0.49999971129239384,0.9414893617021277,1,1,1
71,1324,215,23,78,506,754,85,50,1324,78,506,754,188,163,0.9062265089880364,0.499999714770767,1,1,1,1
73,1327,216,37,64,488,716,92,46,1327,64,488,716,141,148,0.905160241744304,0.4999997160589666,1,1,1,1
69,1397,245,49,120,602,1057,133,57,1397,120,602,1057,189,142,0.9062431756823809,0.4999997438011405,1,1,1,1
84,1349,208,42,75,536,848,152,70,1349,75,536,848,160,171,0.9056705214073335,0.49999972524468334,1,1,1,1
60,1418,250,52,47,458,773,122,91,2088,69,675,1138,150,172,0.9054188730944335,0.49999988531436707,0.6791187739463601,0.6811594202898551,0.6785185185185185,0.679261862917399
81,1435,217,52,81,429,877,165,77,1435,81,429,877,152,142,0.9054719858792476,0.49999975719020506,1,1,1,1
81,1384,207,34,93,482,822,179,67,1384,93,482,822,129,135,0.9047562132058619,0.49999973896555183,1,1,1,1
83,1405,241,28,109,513,809,60,39,1405,109,513,809,124,158,0.904563565439822,0.4999997467104013,1,1,1,1
89,1360,215,32,120,552,1013,136,67,1360,120,552,1013,152,147,0.9054719858792476,0.49999972967128026,1,1,1,1
84,1321,204,36,121,501,1069,101,64,1321,121,501,1069,113,130,0.9040764853957337,0.49999971347378086,1,1,1,1
61,1386,239,28,153,443,1046,92,41,1386,153,443,1046,160,129,0.9056705214073335,0.49999973971835443,1,1,1,1
76,1519,275,23,152,604,1105.8999999999999,140,60,1519,152,604,1129,125,132,0.9046033900893089,0.4999997833022228,1,1,1,0.9795394154118688
98,1390,292,30,167,604,1072,79,37,1390,167,604,1072,104,155,0.9035971369638471,0.49999974121422286,1,1,1,1
74,1360,256,23,153,631,1105.8999999999999,174,67,1360,153,631,1169,129,151,0.9047562132058619,0.49999972967128026,1,1,1,0.946022241231822
66,1393,243,29,136,547,1062,71,44,1393,136,547,1062,128,162,0.9047189473957922,0.49999974232767774,1,1,1,1
64,1442,257,32,128,565,1073,76,39,1442,128,565,1073,102,141,0.9034785283468666,0.49999975954185993,1,1,1,1
87,1521,304,32,139,566,910,52,25,1521,139,566,910,108,146,0.9038205381394819,0.49999978387173044,1,1,1,1
88,1465,298,38,161,564,1104,123,31,1465,161,564,1104,100.75,138,0.9034018852397274,0.4999997670328134,1,1,1,1
64,1398,218,33,133,426,769,110,67,1398,133,426,769,147,162,0.905336356027572,0.4999997441675314,1,1,1,1
67,1490,250,52,132,515,725,126,52,1490,132,515,725,141,170,0.905160241744304,0.4999997747849196,1,1,1,1
59,1359,211,35,104,483,727,116,62,1359,104,483,727,149,187,0.9053917550251367,0.49999972927329916,1,1,1,1
65,1412,220,23,132,489,822,149,74,2099,196,727,1169,135,181,0.9049676543262872,0.49999988651325833,0.6727012863268222,0.673469387755102,0.672627235213205,0.7031650983746792
76,1431,259,33,130,456,806,131,82,1431,130,456,806,138,158,0.9050661460170323,0.49999975583088063,1,1,1,1
60,1280,247,31,111,460,840,144,80,1316,111,460,840,134,159,0.9049337941110167,0.49999971129239384,0.9726443768996961,1,1,1
74,1429,244,34,129,519,871,116,62,1429,129,519,871,126,143,0.9046425512590116,0.4999997551469339,1,1,1,1
74,1410,277,38,171,564,942,94,35,1410,171,564,942,122,156,0.9044818582246311,0.4999997485035964,1,1,1,1
67,1392,243,41,158,572,1105.8999999999999,93,76,1392,158,572,1148,156,187,0.9055739261915361,0.49999974195732594,1,1,1,0.963327526132404
78,1499,282,48,161,500,863,174,73,1499,161,500,863,121,150,0.9044399404907298,0.4999997774811849,1,1,1,1
83,1400,268,29,126,588,811,97,44,1400,126,588,811,110,187,0.9039258492063404,0.4999997448979592,1,1,1,1
64,1466,278,24,149,474,841,100,55,1466,149,474,841,112,170,0.9040272146641541,0.49999976735053203,1,1,1,1
82,1429,272,24,161,624,901,91,68,1429,161,624,901,100.75,173,0.9034018852397274,0.4999997551469339,1,1,1,1
71,1512,305,26,199,538,943,69,30,2187,211,755.5,1169,137,148,0.9050338186328274,0.49999989546242096,0.691358024691358,0.943127962085308,0.7121111846459298,0.806672369546621
88,1538,308,23,199,613,973,123,46,1718,211,685,1087,116,121,0.9042189511918559,0.4999998305959904,0.8952270081490105,0.943127962085308,0.8948905109489051,0.8951241950321988
86,1635,319,23,199,670,1059,91,39,1645,211,678,1066,111,156,0.9039770113654614,0.49999981522713205,0.993920972644377,0.943127962085308,0.9882005899705014,0.9934333958724203
90,1574,312,23,199,626,1105.8999999999999,89,40,1574,211,626,1110,123,143,0.9045230605819398,0.4999997981816978,1,0.943127962085308,1,0.9963063063063062
76,1563,319,28,199,561,1088,116,39,1573,211,564,1095,126,140,0.9046425512590116,0.4999997979250132,0.9936427209154481,0.943127962085308,0.9946808510638298,0.993607305936073
91,1481,300,26,198,670,1073,122,56,1481,198,755.5,1073,100.75,178,0.9034018852397274,0.49999977203934964,1,1,0.886829913964262,1
116,1637,310,38,169,614,989,174,42,1637,169,614,989,100.75,137,0.9034018852397274,0.4999998134167535,1,1,1,1
93,1531,285,31,152,629,1003,137,58,1531,152,629,1003,100.75,134,0.9034018852397274,0.49999978668587064,1,1,1,1
93,1509,290,33,139,586,989,108,37,1509,139,586,989,100.75,159,0.9034018852397274,0.49999978042063503,1,1,1,1
63,1544,276,23,136,492,1058,110,42,1544,136,492,1058,103,140,0.9035384372123693,0.49999979026282587,1,1,1,1
69,1408,289,34,130,466,986,102,47,1408,130,466,986,100.75,144,0.9034018852397274,0.49999974778861056,1,1,1,1
78,1540,266,42,172,404,974,106,37,1540,172,404,974,100.75,150,0.9034018852397274,0.4999997891718671,1,1,1,1
102,1574,238,93,29,323,558,211,91,2143,39,440,760,489,97,0.9080900623718893,0.4999998911256282,0.7344843677088194,0.7435897435897436,0.7340909090909091,0.7342105263157894
90,1658,220,107,63,475,429,300.8499999999999,91,2184,83,626,565,566,97,0.9082387724487113,0.4999998951750325,0.7591575091575091,0.7590361445783133,0.7587859424920128,0.7592920353982301
104,1421,166,94,68,334,564,300.8499999999999,91,1757,84,413,697,532,127,0.9081786787363957,0.49999983803302117,0.8087649402390438,0.8095238095238095,0.8087167070217918,0.8091822094691535
107,1696,267,99,67,670,496,300.8499999999999,78,2181,86,755.5,638,561,135,0.9082304144548764,0.4999998948864574,0.7776249426868409,0.7790697674418605,0.886829913964262,0.7774294670846394
78,1546,257,107,31,433,592,300.8499999999999,91,1912,38,535,732,544,97,0.9082007891607652,0.4999998632289351,0.8085774058577406,0.8157894736842105,0.8093457943925234,0.8087431693989071
76,1423,186,91,42,547,503,300.8499999999999,78,1527,45,587,540,606,97,0.9083004353850043,0.4999997855668476,0.9318925998690243,0.9333333333333333,0.9318568994889267,0.9314814814814815
